21474837041,107374182962,REF
21474837042,107374182956,REF
21474837043,107374182963,REF
21474837044,107374182964,REF
21474837045,107374182965,REF
21474837046,107374182966,REF
21474837047,107374182967,REF
21474837048,107374182968,REF
21474837049,107374182969,REF
21474837050,107374182970,REF
21474837051,107374182971,REF
21474837052,107374182972,REF
21474837053,107374182973,REF
21474837054,107374182974,REF
21474837055,107374182975,REF
21474837056,107374182976,REF
21474837057,107374182977,REF
21474837058,107374182978,REF
21474837059,107374182979,REF
21474837060,107374182980,REF
21474837061,107374182982,REF
21474837062,107374182983,REF
21474837063,107374182984,REF
21474837064,107374182985,REF
21474837065,107374182986,REF
21474837066,107374182981,REF
34359738368,94489280571,REF
34359738369,94489280590,REF
34359738370,94489280520,REF
34359738371,94489280596,REF
34359738372,94489280519,REF
34359738373,94489280603,REF
34359738374,94489280518,REF
34359738375,94489280610,REF
34359738376,94489280517,REF
34359738377,94489280612,REF
34359738378,94489280516,REF
34359738379,94489280614,REF
34359738380,94489280515,REF
34359738381,94489280620,REF
34359738382,94489280514,REF
34359738383,94489280620,REF
34359738384,94489280620,REF
34359738385,94489280637,REF
34359738386,94489280637,REF
34359738387,94489280636,REF
34359738388,94489280692,REF
34359738389,94489280691,REF
34359738390,94489280690,REF
34359738391,94489280687,REF
34359738392,94489280686,REF
34359738393,94489280685,REF
34359738394,94489280684,REF
34359738395,94489280688,REF
34359738396,94489280689,REF
34359738397,94489280683,REF
34359738398,94489280682,REF
34359738399,94489280681,REF
34359738400,94489280680,REF
34359738401,94489280679,REF
